title,score,developer,publisher,rom_name,size,running_total
Xenosaga Episode III: Also sprach Zarathustra,8.5,Monolith Soft,Namco Bandai Games,Xenosaga Episode III - Also sprach Zarathustra (USA) (Disc 2).iso,7.9 GiB,466.1 GiB
Dark Cloud 2,8.4,Level 5,SCEA,Dark Cloud 2 (USA) (v2.00).iso,4.1 GiB,470.3 GiB
Fatal Frame II: Crimson Butterfly,8.4,Tecmo,Tecmo,Fatal Frame II - Crimson Butterfly (USA).iso,3.0 GiB,473.3 GiB
Growlanser Generations,8.4,Career Soft,Working Designs,Growlanser Generations (USA) (Disc 2) (Growlanser III - The Dual Darkness).bin,1.3 GiB,474.6 GiB
Guilty Gear X2,8.4,Arc System Works,Sammy Studios,Guilty Gear X2 (USA).iso,3.8 GiB,478.4 GiB
Need for Speed: Underground 2,8.4,EA Canada,Electronic Arts,Need for Speed - Underground 2 (USA).iso,2.7 GiB,481.1 GiB
Onimusha: Warlords,8.4,NeoBards Entertainment,Capcom,Onimusha - Warlords (USA).iso,3.8 GiB,484.9 GiB
Prince of Persia: The Two Thrones,8.4,Ubisoft,Ubisoft,"Prince of Persia - The Two Thrones (USA) (En,Fr,Es).iso",4.3 GiB,489.2 GiB
Resident Evil Code: Veronica X,8.4,Capcom,Capcom,Resident Evil - Code - Veronica X (USA).iso,1.8 GiB,491.0 GiB
SOCOM II: U.S. Navy SEALs,8.4,Zipper Interactive,SCEA,SOCOM II - U.S. Navy SEALs (USA).iso,4.1 GiB,495.1 GiB
Tekken Tag Tournament,8.4,Namco,Namco,Tekken Tag Tournament (USA) (v2.00).bin,694.4 MiB,495.7 GiB
The Warriors,8.4,Rockstar Toronto,Rockstar Games,"Warriors, The (USA) (En,Fr,De,Es,It).iso",4.0 GiB,499.7 GiB
Tom Clancy's Splinter Cell,8.4,Ubisoft Montreal,Ubisoft,Tom Clancy's Splinter Cell (USA).iso,2.6 GiB,502.4 GiB
X-Men Legends II: Rise of Apocalypse,8.4,Raven Software,Activision,X-Men Legends II - Rise of Apocalypse (USA).iso,1.6 GiB,504.0 GiB
Ben 10: Protector of Earth,8.4,High Voltage Software,D3Publisher,Ben 10 - Protector of Earth (USA).iso,3.2 GiB,507.2 GiB
Champions of Norrath,8.4,Snowblind Studios,Sony Online Entertainment,Champions of Norrath (USA).iso,7.7 GiB,514.9 GiB
GrimGrimoire,8.4,Vanillaware,NIS America,"GrimGrimoire (USA) (En,Ja).iso",1.3 GiB,516.2 GiB
High Heat Major League Baseball 2003,8.4,3DO,3DO,High Heat Major League Baseball 2003 (USA).bin,407.2 MiB,516.6 GiB
MLB 08: The Show,8.4,SCEA San Diego Studios,SCEA,MLB 08 - The Show (USA).iso,4.1 GiB,520.7 GiB
NBA 2K6,8.4,Visual Concepts,2K Sports,NBA 2K6 (USA).iso,3.8 GiB,524.5 GiB
NBA Live 2005,8.4,EA Canada,EA Sports,NBA Live 2005 (USA).iso,2.7 GiB,527.2 GiB
NBA Street,8.4,NuFX,EA Sports Big,NBA Street (USA).bin,489.2 MiB,527.7 GiB
Onimusha 2: Samurai's Destiny,8.4,Capcom,Capcom,Onimusha 2 - Samurai's Destiny (USA).iso,3.5 GiB,531.2 GiB
Splashdown,8.4,Rainbow Studios,Infogrames,Splashdown (USA) (v2.01).iso,2.0 GiB,533.2 GiB
Tom Clancy's Splinter Cell: Double Agent,8.4,Ubisoft Shanghai,Ubisoft,"Tom Clancy's Splinter Cell - Double Agent (USA) (En,Fr,Es).iso",2.9 GiB,536.2 GiB
Tony Hawk's Underground 2 Remix,8.4,Neversoft Entertainment,Activision,Tony Hawk's Underground 2 (USA).iso,3.1 GiB,539.3 GiB
World Soccer Winning Eleven 8 International,8.4,KCET,Konami,"World Soccer Winning Eleven 8 - International (USA) (En,Es).iso",1.9 GiB,541.2 GiB
Capcom vs. SNK 2,8.4,Capcom,Capcom,,,
Deus Ex,8.4,Ion Storm,Eidos Interactive,Deus Ex (Germany).iso,1.3 GiB,542.5 GiB
Final Fantasy XII,8.4,Square Enix,Square Enix,Final Fantasy XII (USA).iso,3.8 GiB,546.3 GiB
Guitar Hero III: Legends of Rock,8.4,Neversoft Entertainment,RedOctane,Guitar Hero III - Legends of Rock (USA).iso,4.0 GiB,550.3 GiB
Need for Speed: Most Wanted (2005),8.4,EA Canada,Electronic Arts,Need for Speed - Most Wanted (USA) (v2.00).iso,3.4 GiB,553.8 GiB
Peter Jackson's King Kong: The Official Game of the Movie,8.4,Ubisoft Montpellier,Ubisoft,"Peter Jackson's King Kong - The Official Game of the Movie (USA) (En,Fr,Es).iso",1.2 GiB,555.0 GiB
The Sims Bustin' Out,8.4,Maxis,EA Games,"Sims, The - Bustin' Out (USA).iso",2.0 GiB,557.0 GiB
Odin Sphere,8.4,Vanillaware,Atlus,Odin Sphere (USA).iso,3.2 GiB,560.2 GiB
Psi-Ops: The Mindgate Conspiracy,8.4,Midway,Midway,Psi-Ops - The Mindgate Conspiracy (USA).iso,2.6 GiB,562.8 GiB
FIFA 07 Soccer,8.3,EA Sports,EA Sports,"FIFA Soccer 12 (USA, Brazil).iso",4.4 GiB,567.2 GiB
Gladius (2003),8.3,LucasArts,LucasArts,Gladius (USA).iso,2.3 GiB,569.5 GiB
Metal Arms: Glitch in the System,8.3,Swingin' Ape,VU Games,Metal Arms - Glitch in the System (USA).iso,3.0 GiB,572.5 GiB
Midnight Club II,8.3,Rockstar San Diego,Rockstar Games,Midnight Club II (USA).iso,3.0 GiB,575.5 GiB
