title,score,developer,publisher,rom_name,size,running_total
Conflict: Desert Storm II - Back to Baghdad,7.0,Pivotal Games,Gotham Games,Conflict - Desert Storm II - Back to Baghdad (USA).iso,2.1 GiB,1.9 TiB
Crash of the Titans,7.0,Radical Entertainment,Sierra Entertainment,Crash of the Titans (USA).iso,3.1 GiB,1.9 TiB
Dance Dance Revolution SuperNOVA 2,7.0,Konami,Konami,Dance Dance Revolution SuperNova 2 (USA).iso,1.2 GiB,1.9 TiB
Dual Hearts,7.0,Matrix Software,Atlus,Dual Hearts (USA).iso,1.4 GiB,1.9 TiB
Enthusia Professional Racing,7.0,Konami,Konami,Enthusia - Professional Racing (USA).iso,1.8 GiB,1.9 TiB
F1 Career Challenge,7.0,Electronic Arts,Electronic Arts,"F1 Career Challenge (USA) (En,Fr,De).bin",472.4 MiB,1.9 TiB
Fatal Fury: Battle Archives Volume 2,7.0,SNK Playmore,SNK Playmore,"Fatal Fury - Battle Archives Volume 2 (USA, Canada).iso",1.9 GiB,1.9 TiB
Ferrari F355 Challenge,7.0,TOSE,Sega,Ferrari F355 Challenge (USA).iso,1.7 GiB,1.9 TiB
FlatOut,7.0,Bugbear,Empire Interactive,FlatOut (USA).iso,1.2 GiB,1.9 TiB
Gallop Racer 2004,7.0,Tecmo,Tecmo,Gallop Racer 2004 (USA).iso,3.1 GiB,1.9 TiB
Greg Hastings' Tournament Paintball Max'd,7.0,WXP,Activision,Greg Hastings' Tournament Paintball Max'd (USA).iso,4.4 GiB,1.9 TiB
Harry Potter and the Prisoner of Azkaban,7.0,EA Games,EA Games,Harry Potter and the Prisoner of Azkaban (USA).iso,2.1 GiB,1.9 TiB
Hot Shots Tennis,7.0,Clap Hanz,SCEA,Hot Shots Tennis (USA).iso,1.3 GiB,1.9 TiB
Killer7,7.0,Grasshopper Manufacture,Capcom,Killer7 (USA).iso,2.8 GiB,1.9 TiB
Killzone,7.0,Guerrilla,SCEA,Killzone (USA) (Beta) (2004-07-27).iso,1.1 GiB,1.9 TiB
Major League Baseball 2K6,7.0,Kush Games,2K Sports,Major League Baseball 2K6 (USA).iso,3.7 GiB,1.9 TiB
Mana Khemia 2: Fall of Alchemy,7.0,Gust,NIS America,Mana Khemia 2 - Fall of Alchemy (USA).iso,4.0 GiB,1.9 TiB
NBA Live 2002,7.0,Electronic Arts,Electronic Arts,NBA Live 2002 (USA).bin,570.4 MiB,1.9 TiB
NFL Street 3,7.0,EA Tiburon,EA Sports,NFL Street 3 (USA).iso,4.4 GiB,1.9 TiB
NHL 08,7.0,EA Canada,Electronic Arts,NHL 08 (USA).iso,4.4 GiB,1.9 TiB
Nobunaga's Ambition: Rise to Power,7.0,Koei,Koei,Nobunaga's Ambition - Rise to Power (USA).iso,2.8 GiB,1.9 TiB
Okage: Shadow King,7.0,Zener Works,SCEA,Okage - Shadow King (USA).bin,500.2 MiB,1.9 TiB
Pitfall: The Lost Expedition,7.0,Edge of Reality,Activision,Pitfall - The Lost Expedition (USA).iso,1.2 GiB,1.9 TiB
Rugby 06,7.0,EA Canada,Electronic Arts,Rugby 06 (USA).iso,4.0 GiB,1.9 TiB
Scaler,7.0,Artificial Mind and Movement,Global Star Software,"Scaler (USA) (En,Fr).iso",1.2 GiB,1.9 TiB
Sega Superstars Tennis,7.0,Sumo Digital,Sega,"Sega Superstars Tennis (USA) (En,Fr,De,Es,It).iso",1.9 GiB,1.9 TiB
Silent Hill: Origins,7.0,Climax Studios,Konami,"Silent Hill Origins (USA) (En,Fr,De,Es,It).iso",2.9 GiB,1.9 TiB
SingStar Pop Vol. 2,7.0,SCEE London Studio,SCEA,SingStar Pop Vol. 2 (USA).iso,4.1 GiB,1.9 TiB
Test Drive Off-Road Wide Open,7.0,Angel Studios,Infogrames,Test Drive Off-Road - Wide Open (USA).bin,628.2 MiB,1.9 TiB
The Urbz: Sims in the City,7.0,Maxis,EA Games,"Urbz, The - Sims in the City (USA).iso",4.2 GiB,1.9 TiB
Thrillville: Off the Rails,7.0,Frontier Developments,LucasArts,Thrillville - Off the Rails (USA).iso,4.4 GiB,1.9 TiB
Tom Clancy's Ghost Recon: Jungle Storm,7.0,Red Storm Entertainment,Ubisoft,Tom Clancy's Ghost Recon - Jungle Storm (USA).iso,1.1 GiB,1.9 TiB
Tom Clancy's Rainbow Six 3,7.0,Ubisoft,Ubisoft,Tom Clancy's Rainbow Six 3 (USA).iso,2.4 GiB,1.9 TiB
Tom Clancy's Rainbow Six: Lockdown,7.0,Red Storm Entertainment,Ubisoft,Tom Clancy's Rainbow Six - Lockdown (USA) (Beta) (2005-01-21).iso,1.6 GiB,1.9 TiB
TY the Tasmanian Tiger,7.0,Krome Studios,EA Games,"TY the Tasmanian Tiger (USA) (En,Fr,De,Es).iso",4.1 GiB,1.9 TiB
Wizardry: Tale of the Forsaken Land,7.0,Racjin,Atlus,Wizardry - Tale of the Forsaken Land (USA).bin,635.6 MiB,1.9 TiB
Worms 3D,7.0,Team17,Acclaim,"Worms 3D (USA) (En,Fr).iso",1.1 GiB,1.9 TiB
.hack//G.U. vol. 1//Rebirth,6.9,CyberConnect2,Namco Bandai Games,Dot Hack G.U. Vol. 1 - Rebirth (USA).iso,3.4 GiB,1.9 TiB
