title,score,developer,publisher,rom_name,size,running_total
Final Fantasy Fables: Chocobo's Dungeon,7.6,h.a.n.d. Inc.,Square Enix,Final Fantasy Fables - Chocobo's Dungeon (USA).iso,4.4 GiB,535.5 GiB
Ghostbusters: The Video Game,7.6,Terminal Reality,Atari SA,"Ghostbusters - The Video Game (USA) (En,Fr,Es) (Rev 1).iso",4.4 GiB,539.9 GiB
Green Day: Rock Band,7.6,Harmonix Music Systems,MTV Games,"Green Day - Rock Band (USA) (En,Fr,Es).iso",4.4 GiB,544.3 GiB
Guilty Gear XX Accent Core Plus,7.6,Arc System Works,Aksys Games,Guilty Gear XX Accent Core Plus (USA).iso,4.4 GiB,548.7 GiB
Harvest Moon: Animal Parade,7.6,Marvelous Entertainment,Natsume,Harvest Moon - Animal Parade (USA).iso,4.4 GiB,553.0 GiB
Jungle Speed,7.6,Next Level Games,"Playful Entertainment, Inc.",Jungle Speed (USA) (WiiWare).wad,39.3 MiB,553.1 GiB
LEGO Harry Potter: Years 5-7,7.6,Traveller's Tales,Warner Bros. Interactive Entertainment,"LEGO Harry Potter - Years 5-7 (USA) (En,Fr,Es,Pt) (Rev 1).iso",4.4 GiB,557.5 GiB
LEGO Star Wars III: The Clone Wars,7.6,Traveller's Tales,LucasArts,"LEGO Star Wars III - The Clone Wars (USA) (En,Fr,Es) (Rev 1).iso",4.4 GiB,561.8 GiB
Madden NFL 08,7.6,EA Tiburon,EA Sports,Madden NFL 08 (USA).iso,4.4 GiB,566.2 GiB
Max & the Magic Marker,7.6,Press Play,Press Play,Max & the Magic Marker (USA) (WiiWare).wad,40.9 MiB,566.2 GiB
NEVES Plus,7.6,Yuke's,Yuke's,Neves Plus (USA) (WiiWare).wad,11.4 MiB,566.3 GiB
NHL Slapshot,7.6,EA Sports,EA Sports,NHL Slapshot (USA).iso,4.4 GiB,570.6 GiB
Order Up!,7.6,SuperVillain Studios,Zoo Games,Order Up! (USA) (Rev 1).iso,4.4 GiB,575.0 GiB
Phantom Brave,7.6,Nippon Ichi Software,NIS America,Phantom Brave Wii (Japan).iso,4.4 GiB,579.4 GiB
Phineas and Ferb: Across the 2nd Dimension,7.6,High Impact Games,Disney Interactive Studios,Disney Phineas and Ferb - Across the 2nd Dimension (USA).iso,4.4 GiB,583.8 GiB
Rayman Raving Rabbids,7.6,Ubisoft Montpellier,Ubisoft,"Rayman - Raving Rabbids (USA) (En,Fr,Es) (Rev 2).iso",4.4 GiB,588.1 GiB
Resident Evil (Remake),7.6,Capcom,Capcom,,,
Scooby-Doo! and the Spooky Swamp,7.6,Torus Games,Warner Bros. Interactive Entertainment,"Scooby-Doo! and the Spooky Swamp (USA) (En,Fr,Es).iso",4.4 GiB,592.5 GiB
Strong Bad's Cool Game for Attractive People Episode 1: Homestar Ruiner,7.6,Telltale Games,Telltale Games,Strong Bad's Cool Game for Attractive People - Episode 1 - Homestar Ruiner (USA) (WiiWare).wad,43.6 MiB,592.6 GiB
Disney/Pixar Toy Story 3,7.6,Avalanche Software,Disney Interactive Studios,"Disney-Pixar Toy Story 3 (USA) (En,Fr,Es) (Toy Box Special Edition).iso",4.4 GiB,596.9 GiB
Wii Sports,7.6,Nintendo,Nintendo,Wii Sports (USA) (Rev 1).iso,4.4 GiB,601.3 GiB
Battalion Wars 2,7.5,Kuju Entertainment,Nintendo,Battalion Wars 2 (USA).iso,4.4 GiB,605.7 GiB
Bit.Trip Fate,7.5,Gaijin Games,Aksys Games,Bit. Trip Fate (USA) (WiiWare).wad,44.7 MiB,605.7 GiB
Bonsai Barber,7.5,Zoonami Ltd.,Nintendo,Bonsai Barber (USA) (WiiWare).wad,19.5 MiB,605.8 GiB
Elebits,7.5,Konami,Konami,Elebits (USA).iso,4.4 GiB,610.1 GiB
FIFA Soccer 10,7.5,EA Sports,Electronic Arts,"FIFA Soccer 13 (USA) (En,Fr,Es).iso",4.4 GiB,614.5 GiB
Groovin' Blocks,7.5,Empty Clip Studios,Empty Clip Studios,"Groovin' Blocks (USA) (En,Fr,Es).iso",4.4 GiB,618.9 GiB
Guilty Gear XX Accent Core,7.5,Arc System Works,Aksys Games,Guilty Gear XX Accent Core (USA).iso,4.4 GiB,623.3 GiB
Ice Age: Dawn Of The Dinosaurs,7.5,Activision,Activision,"Ice Age - Dawn of the Dinosaurs (USA) (En,Fr).iso",4.4 GiB,627.6 GiB
Madden NFL 11,7.5,EA Tiburon,Electronic Arts,Madden NFL 11 (USA) (Rev 1).iso,4.4 GiB,632.0 GiB
