title,score,developer,publisher,rom_name,size,running_total
The Warriors,8.1,Rockstar Toronto,Rockstar Games,"Warriors, The (USA) (v1.02).iso",1.7 GiB,107.9 GiB
Tomb Raider: Legend,8.1,Crystal Dynamics,Eidos Interactive,Tomb Raider - Legend (USA) (PSP) (PSN).iso,1.4 GiB,109.4 GiB
"Warhammer 40,000: Squad Command",8.1,RedLynx,THQ,"Warhammer 40,000 - Squad Command (USA) (En,Fr) (v1.01).iso",475.8 MiB,109.8 GiB
Warriors Orochi 2,8.1,Omega Force,Koei,"Warriors Orochi 2 (USA) (En,Fr) (v1.02).iso",1.7 GiB,111.5 GiB
"What Did I Do to Deserve This, My Lord!? 2",8.1,Acquire,NIS America,"What Did I Do to Deserve This, My Lord! 2 (USA) (v1.01).iso",309.9 MiB,111.8 GiB
Where is My Heart?,8.1,Die Gute Fabrik,Copenhagen Game Collective,Where is my Heart (USA) (minis) (PSN).iso,195.6 MiB,112.0 GiB
Winning Eleven: Pro Evolution Soccer 2007,8.1,KCET,Konami,"Winning Eleven - Pro Evolution Soccer 2007 (USA) (En,Es) (v1.01).iso",1.1 GiB,113.1 GiB
WWE SmackDown! vs. Raw 2006,8.1,Yuke's,THQ,"WWE SmackDown vs. Raw 2006 (Europe) (En,Fr,De,Es,It).iso",1.6 GiB,114.7 GiB
Yggdra Union: We'll Never Fight Alone,8.1,Sting,Atlus,Yggdra Union - We'll Never Fight Alone (USA).iso,733.1 MiB,115.4 GiB
Ys: The Ark of Napishtim,8.1,Konami Software Shanghai,Konami,Ys - The Ark of Napishtim (USA).iso,650.0 MiB,116.0 GiB
Ys: The Oath in Felghana,8.1,Falcom,XSEED Games,Ys - The Oath in Felghana (USA).iso,1.0 GiB,117.0 GiB
Ace Combat X: Skies of Deception,8.0,Project Aces ,Namco Bandai Games,Ace Combat X - Skies of Deception (USA).iso,1.0 GiB,118.1 GiB
Beaterator,8.0,Rockstar Leeds,Rockstar Games,Beaterator (USA) (v1.01).iso,1.0 GiB,119.1 GiB
Ben 10: Protector of Earth,8.0,High Voltage Software,D3Publisher,Ben 10 - Protector of Earth (USA) (v1.01).iso,653.5 MiB,119.7 GiB
Dead to Rights: Reckoning,8.0,Rebellion,Namco,Dead to Rights - Reckoning (USA).iso,184.2 MiB,119.9 GiB
Death Jr. II: Root of Evil,8.0,Backbone Entertainment,Konami,Death Jr. II - Root of Evil (USA) (v1.01).iso,697.8 MiB,120.6 GiB
Dragon Ball Z: Shin Budokai - Another Road,8.0,Dimps Corporation,Atari SA,Dragon Ball Z - Shin Budokai Another Road (USA).iso,504.9 MiB,121.1 GiB
Elminage Original,8.0,Starfish SD,UFO Interactive,Elminage Original (USA) (PSP) (PSN).iso,541.8 MiB,121.6 GiB
FIFA 07 Soccer,8.0,EA Sports,EA Sports,FIFA Soccer (USA) (v1.02).iso,1.2 GiB,122.8 GiB
Gitaroo Man Lives!,8.0,Koei/Inis,Koei,Gitaroo Man Lives! (USA).iso,1.6 GiB,124.3 GiB
Gods Eater Burst,8.0,Shift,D3Publisher,Gods Eater Burst (USA).iso,1.4 GiB,125.7 GiB
Hot Shots Tennis: Get a Grip,8.0,Clap Hanz,SCEA,Hot Shots Tennis - Get a Grip (USA) (v1.01).iso,1.2 GiB,126.9 GiB
